,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
0,SSI,Q3,2019,13.6,1.2,0.091,0.035,882,9831.0,,,,,,0.376,,,0.6,-0.112,2.7,,,,,,,,,1.6,,0.025,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán SSI
1,VIC,Q3,2019,76.2,5.3,0.082,0.017,1397,20213,,,,,,0.215,,,0.5,-0.021,4.6,,,,,,,,,1.8,,-0.044,,Bất động sản,Tập đoàn Vingroup - Công ty CP
2,VRE,Q3,2019,28.3,2.7,0.095,0.071,1169,12318,,,,,,0.745,,,2.9,0.065,1.3,,,,,,,,,0.3,,0.026,,Bất động sản,Công ty Cổ phần Vincom Retail
3,BVH,Q3,2019,43.6,3.4,0.081,0.011,1644,21095.0,,,,,,0.129,,,0.2,0.277,7.8,,,,,,,,,6.4,,0.021,,Bảo hiểm,Tập đoàn Bảo Việt
4,POW,Q3,2019,11.5,1.1,0.098,0.041,1069,11402,,,,,,0.445,,,1.0,0.283,2.2,,,,,,,,,1.1,,0.027,,"Điện, nước & xăng dầu khí đốt",Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP
5,GAS,Q3,2019,15.5,4.1,0.276,0.197,6351,23795,,,,,,0.728,,,3.1,-0.025,1.4,,,,,,,,,0.3,,0.021,,"Điện, nước & xăng dầu khí đốt",Tổng Công ty Khí Việt Nam - Công ty Cổ phần
6,ACB,Q3,2019,6.7,1.5,0.259,0.017,2151,9387,0.036,0.215,0.007,1.589,0.051,0.071,0.099,0.479,0.1,0.043,14.1,0.416,0.403,0.748,0.715,0.859,0.87,0.005,0.283,13.1,0.001,0.064,0.159,Ngân hàng,Ngân hàng Thương mại Cổ phần Á Châu
7,BID,Q3,2019,42.0,5.1,0.135,0.005,1425,11738,0.027,0.245,0.021,0.782,0.05,0.042,0.055,0.303,0.0,0.009,24.0,0.563,0.162,0.778,0.753,0.99,0.786,0.016,0.243,23.0,0.018,0.032,0.108,Ngân hàng,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam
8,CTG,Q3,2019,13.0,1.0,0.083,0.005,1242,15581,0.022,0.197,0.016,1.181,0.051,0.062,0.083,0.362,0.1,0.12,16.1,0.515,0.243,0.781,0.748,1.039,0.752,0.012,0.244,15.1,0.011,0.033,0.008,Ngân hàng,Ngân hàng Thương mại Cổ phần Công thương Việt Nam
9,HDB,Q3,2019,8.2,1.4,0.198,0.016,1638,9835,0.045,0.128,0.015,0.733,0.054,0.09,0.14,0.447,0.1,0.113,11.1,0.442,0.344,0.676,0.645,1.122,0.602,0.01,0.354,10.1,0.008,0.053,0.159,Ngân hàng,Ngân hàng Thương mại Cổ phần Phát Triển Thành phố Hồ Chí Minh
10,MBB,Q3,2019,7.6,1.5,0.218,0.02,1943,9973,0.049,0.278,0.015,1.027,0.039,0.095,0.157,0.361,0.1,0.06,10.5,0.515,0.348,0.646,0.604,0.945,0.683,0.009,0.384,9.5,0.018,0.061,0.172,Ngân hàng,Ngân hàng Thương mại Cổ phần Quân đội
11,SHB,Q3,2019,4.5,0.6,0.138,0.007,885,6825,0.025,0.075,0.029,0.456,0.065,0.051,0.072,0.42,0.1,0.135,19.6,0.463,0.23,0.785,0.708,1.027,0.765,0.02,0.212,18.6,0.007,0.045,0.283,Ngân hàng,Ngân hàng Thương mại Cổ phần Sài Gòn – Hà Nội
12,STB,Q3,2019,6.8,0.7,0.111,0.007,1542,14542,0.026,0.272,0.02,0.705,0.053,0.058,0.09,0.585,0.1,0.28,17.2,0.311,0.192,0.742,0.645,0.727,1.021,0.013,0.265,16.2,0.007,0.029,0.146,Ngân hàng,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín
13,TCB,Q3,2019,8.8,1.4,0.172,0.027,2648,16787,0.042,0.305,0.018,0.771,0.039,0.16,0.287,0.335,0.2,0.056,6.2,0.537,0.482,0.6,0.559,0.939,0.639,0.01,0.469,5.2,0.003,0.046,0.23,Ngân hàng,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam
14,TPB,Q3,2019,11.9,2.4,0.22,0.017,1540,7529,0.042,0.265,0.015,0.801,0.046,0.077,0.128,0.371,0.1,0.069,12.9,0.503,0.32,0.667,0.604,1.086,0.615,0.009,0.344,11.9,0.01,0.056,0.259,Ngân hàng,Ngân hàng Thương mại Cổ phần Tiên Phong
15,VCB,Q3,2019,19.7,4.7,0.272,0.018,4097,17198,0.032,0.261,0.011,1.852,0.032,0.07,0.115,0.349,0.1,0.122,14.2,0.521,0.421,0.634,0.612,0.785,0.808,0.007,0.406,13.2,0.007,0.065,0.128,Ngân hàng,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam
16,VIB,Q3,2019,5.3,1.3,0.278,0.02,2027,8047,0.039,0.267,0.02,0.499,0.049,0.071,0.101,0.414,0.1,0.154,14.1,0.469,0.397,0.724,0.701,1.084,0.668,0.014,0.303,13.1,0.004,0.075,0.358,Ngân hàng,Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam
17,VPB,Q3,2019,6.6,1.3,0.227,0.025,1846,9108,0.093,0.16,0.035,0.496,0.065,0.113,0.159,0.329,0.1,0.121,8.8,0.537,0.24,0.761,0.71,1.236,0.615,0.025,0.272,7.8,0.055,0.06,0.27,Ngân hàng,Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vượng
18,HPG,Q3,2019,8.0,1.3,0.174,0.088,1644,10254,,,,,,0.471,,,0.9,-0.081,2.1,,,,,,,,,1.1,,0.04,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Hòa Phát
19,MSN,Q3,2019,17.3,2.7,0.205,0.076,4444,28500,,,,,,0.465,,,1.1,0.393,2.2,,,,,,,,,0.9,,0.076,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Masan
20,VNM,Q3,2019,19.6,7.7,0.405,0.288,5109,13043,,,,,,0.68,,,2.3,0.012,1.5,,,,,,,,,0.4,,-0.038,,Thực phẩm và đồ uống,Công ty Cổ phần Sữa Việt Nam
21,SAB,Q3,2019,33.2,9.1,0.284,0.205,7653,27882,,,,,,0.722,,,3.3,0.092,1.4,,,,,,,,,0.3,,0.02,,Thực phẩm và đồ uống,Tổng Công ty Cổ phần Bia - Rượu - Nước Giải khát Sài Gòn
22,VJC,Q3,2019,14.3,5.0,0.382,0.134,9632,27411,,,,,,0.344,,,0.5,0.003,2.9,,,,,,,,,1.9,,-0.044,,Du lịch và Giải trí,Công ty Cổ phần Hàng không Vietjet
23,MWG,Q3,2019,16.1,5.2,0.377,0.127,5143,15827,,,,,,0.349,,,0.5,0.06,2.9,,,,,,,,,1.9,,0.082,,Bán lẻ,Công ty Cổ phần Đầu tư Thế Giới Di Động
24,PLX,Q3,2019,16.8,3.2,0.2,0.069,3281,17307,,,,,,0.379,,,0.8,0.038,2.6,,,,,,,,,1.3,,0.104,,Dầu khí,Tập đoàn Xăng dầu Việt Nam
25,FPT,Q3,2019,11.8,2.7,0.249,0.105,3487,14964,,,,,,0.421,,,1.0,0.08,2.4,,,,,,,,,1.0,,0.02,,Công nghệ Thông tin,Công ty Cổ phần FPT
26,ABC,Q3,2019,5.3,0.3,0.065,0.046,1617,24972,,,,,,0.703,,,3.5,0.031,1.4,,,,,,,,,0.3,,-0.024,,Viễn thông,Công ty Cổ phần Truyền thông VMG
27,FOX,Q3,2019,8.2,2.2,0.295,0.105,3733,13628,,,,,,0.361,,,0.6,0.047,2.8,,,,,,,,,1.6,,0.082,,Viễn thông,Công ty Cổ phần Viễn thông FPT
28,TTN,Q3,2019,3.6,1.0,0.322,0.213,2337,8426,,,,,,0.705,,,2.4,0.084,1.4,,,,,,,,,0.4,,0.041,,Viễn thông,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam
29,AGR,Q3,2019,13.2,0.5,0.038,0.037,343,9413.0,,,,,,0.954,,,20.6,-0.081,1.0,,,,,,,,,0.0,,-0.025,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán AGRIBANK
30,APG,Q3,2019,131.0,3.1,0.034,0.034,57,2421.0,,,,,,0.99,,,99.5,-0.135,1.0,,,,,,,,,0.0,,0.008,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán APG
31,APS,Q3,2019,-8.0,0.5,-0.059,-0.058,-256,4163.0,,,,,,0.974,,,37.0,1.659,1.0,,,,,,,,,0.0,,-0.037,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Châu Á - Thái Bình Dương
32,BCG,Q3,2019,33.7,2.4,0.075,0.017,197,2759,,,,,,0.197,,,0.3,1.144,5.1,,,,,,,,,2.9,,0.1,,Dịch vụ tài chính,Công ty Cổ phần Tập đoàn Bamboo Capital
33,BSI,Q3,2019,7.6,0.6,0.072,0.059,870,11860.0,,,,,,0.809,,,4.2,0.511,1.2,,,,,,,,,0.2,,0.043,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán BIDV
34,BVS,Q3,2019,5.8,0.4,0.067,0.041,1642,24746.0,,,,,,0.733,,,2.7,0.068,1.4,,,,,,,,,0.4,,0.018,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Bảo Việt
35,CTS,Q3,2019,13.0,0.7,0.054,0.028,655,11898.0,,,,,,0.479,,,0.9,-0.532,2.1,,,,,,,,,1.1,,-0.073,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Ngân hàng Công thương Việt Nam
36,FIT,Q3,2019,57.4,0.3,0.005,0.003,59,11222,,,,,,0.574,,,3.5,-7.513,1.7,,,,,,,,,0.3,,0.003,,Dịch vụ tài chính,Công ty Cổ phần Tập đoàn F.I.T
37,ART,Q3,2019,3.4,0.2,0.051,0.05,558,11114,,,,,,0.981,,,51.4,0.136,1.0,,,,,,,,,0.0,,0.014,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán BOS
38,FTS,Q3,2019,2.6,0.7,0.289,0.213,3696,14386,,,,,,0.865,,,6.4,-0.048,1.2,,,,,,,,,0.2,,0.01,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán FPT
39,HBS,Q3,2019,11.0,0.2,0.015,0.015,172,11604.0,,,,,,0.997,,,398.9,0.507,1.0,,,,,,,,,0.0,,0.006,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Hòa Bình
40,HCM,Q3,2019,20.4,1.8,0.102,0.062,825,9469.0,,,,,,0.653,,,1.9,-0.048,1.5,,,,,,,,,0.5,,0.026,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh
41,HAC,Q3,2019,-8.7,0.4,-0.048,-0.047,-494,10050,,,,,,0.971,,,34.1,-68.988,1.0,,,,,,,,,0.0,,-0.004,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Hải Phòng
42,IBC,Q3,2019,18.3,1.9,0.101,0.036,1106,10915,,,,,,0.302,,,0.6,0.088,3.3,,,,,,,,,1.6,,0.023,,Dịch vụ tài chính,Công ty Cổ phần Đầu tư APAX Holdings
43,IVS,Q3,2019,269.5,2.1,0.008,0.008,39,4977.0,,,,,,0.989,,,88.6,-0.32,1.0,,,,,,,,,0.0,,-0.004,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Guotai Junan (Việt Nam)
44,OGC,Q3,2019,77.2,4.3,0.056,0.003,49,883,,,,,,0.058,,,0.2,-0.487,17.1,,,,,,,,,4.5,,0.048,,Dịch vụ tài chính,Công ty Cổ phần Tập đoàn Đại Dương
45,ORS,Q3,2019,31.4,3.2,0.165,0.071,124,1213.0,,,,,,0.962,,,25.3,4.683,1.0,,,,,,,,,0.0,,0.095,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Tiên Phong
46,PHS,Q3,2019,31.3,2.0,0.074,0.034,341,5414.0,,,,,,0.55,,,1.2,0.098,1.8,,,,,,,,,0.8,,0.015,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Phú Hưng
47,PSI,Q3,2019,25.1,0.3,0.011,0.009,111,10349.0,,,,,,0.722,,,2.6,-0.009,1.4,,,,,,,,,0.4,,0.005,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Dầu khí
48,SBS,Q3,2019,19120.3,0.8,0.0,0.0,0,1627.0,,,,,,0.66,,,1.9,-0.98,1.5,,,,,,,,,0.5,,0.0,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán SBS
49,SHS,Q3,2019,5.8,0.7,0.138,0.055,942,8167.0,,,,,,0.468,,,0.9,0.03,2.1,,,,,,,,,1.1,,0.041,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội
50,MBS,Q3,2019,14.2,1.5,0.111,0.04,637,6020,,,,,,0.352,,,0.5,-0.032,2.8,,,,,,,,,1.8,,0.029,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán MB
51,TVB,Q3,2019,72.8,4.9,0.084,0.054,177,2640.0,,,,,,0.606,,,1.5,-0.076,1.6,,,,,,,,,0.6,,0.013,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Trí Việt
52,TVC,Q3,2019,93.3,3.0,0.033,0.012,129,4076,,,,,,0.321,,,0.6,-0.302,3.1,,,,,,,,,1.6,,0.016,,Dịch vụ tài chính,Công ty Cổ phần Tập đoàn Quản lý Tài sản Trí Việt
53,TVS,Q3,2019,9.7,1.0,0.113,0.038,930,8711.0,,,,,,0.351,,,0.5,-0.283,2.8,,,,,,,,,1.8,,0.033,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Thiên Việt
54,VCI,Q3,2019,8.2,1.3,0.165,0.09,1873,11389,,,,,,0.578,,,1.4,-0.016,1.7,,,,,,,,,0.7,,0.084,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Vietcap
55,VDS,Q3,2019,29.2,0.7,0.025,0.012,257,10230.0,,,,,,0.487,,,1.0,-0.316,2.1,,,,,,,,,1.1,,0.009,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Rồng Việt
56,VIG,Q3,2019,-1.7,0.2,-0.114,-0.107,-719,6246.0,,,,,,0.936,,,14.6,0.143,1.1,,,,,,,,,0.1,,0.092,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Đầu tư Tài chính Việt Nam
57,VIX,Q3,2019,8.6,0.7,0.091,0.07,413,5119.0,,,,,,0.745,,,2.9,-0.377,1.3,,,,,,,,,0.3,,0.029,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán VIX
58,VND,Q3,2019,13.5,1.2,0.089,0.025,634,7124.0,,,,,,0.271,,,0.4,0.022,3.7,,,,,,,,,2.7,,0.037,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán VNDIRECT
59,WSS,Q3,2019,-1.1,0.2,-0.181,-0.162,-1705,8618.0,,,,,,0.896,,,8.6,0.839,1.1,,,,,,,,,0.1,,-0.108,,Dịch vụ tài chính,Công ty Cổ phần Chứng khoán Phố Wall
60,AAV,Q3,2019,12.1,1.5,0.169,0.082,649,5239,,,,,,0.569,,,1.5,0.04,1.8,,,,,,,,,0.7,,-0.061,,Bất động sản,Công ty Cổ phần AAV Group
61,AMD,Q3,2019,6.8,0.1,0.02,0.014,223,11029,,,,,,0.672,,,2.6,-0.056,1.5,,,,,,,,,0.4,,0.004,,Bất động sản,Công ty Cổ phần Đầu tư và Khoáng sản FLC Stone
62,API,Q3,2019,-33.8,0.8,-0.024,-0.006,-313,12760,,,,,,0.195,,,0.2,-1.481,5.1,,,,,,,,,4.1,,0.013,,Bất động sản,Công ty Cổ phần Đầu tư Châu Á - Thái Bình Dương
63,BII,Q3,2019,-2.5,0.1,-0.047,-0.034,-485,10102,,,,,,0.717,,,2.7,0.103,1.4,,,,,,,,,0.4,,0.002,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển Công nghiệp Bảo Thư
64,MH3,Q3,2019,3.1,1.4,0.507,0.124,9740,20554,,,,,,0.253,,,0.3,0.025,4.0,,,,,,,,,3.0,,0.055,,Bất động sản,Công ty Cổ phần Khu công nghiệp Cao su Bình Long
65,C21,Q3,2019,9.0,0.7,0.072,0.05,2559,35323,,,,,,0.728,,,2.9,-0.04,1.4,,,,,,,,,0.3,,0.011,,Bất động sản,Công ty Cổ phần Thế kỷ 21
66,CCL,Q3,2019,9.2,0.7,0.076,0.052,862,11605,,,,,,0.651,,,1.9,0.133,1.5,,,,,,,,,0.5,,0.003,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển Đô thị Dầu khí Cửu Long
67,CEO,Q3,2019,6.4,0.9,0.172,0.05,1571,11176,,,,,,0.346,,,0.7,-0.041,2.9,,,,,,,,,1.4,,0.518,,Bất động sản,Công ty Cổ phần Tập đoàn C.E.O
68,CLG,Q3,2019,-0.3,0.3,-0.637,-0.133,-5548,5759,,,,,,0.162,,,0.2,0.058,6.2,,,,,,,,,5.2,,-0.037,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển Nhà đất Cotec
69,D11,Q3,2019,4.2,1.2,0.304,0.053,4553,16314,,,,,,0.185,,,0.2,0.064,5.4,,,,,,,,,4.4,,0.014,,Bất động sản,Công ty Cổ phần Địa ốc 11
70,D2D,Q3,2019,4.5,1.8,0.486,0.161,9455,23534,,,,,,0.296,,,0.4,1.083,3.4,,,,,,,,,2.4,,0.277,,Bất động sản,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2
71,DIG,Q3,2019,19.0,1.5,0.089,0.042,592,7447,,,,,,0.475,,,1.0,0.062,2.1,,,,,,,,,1.1,,0.036,,Bất động sản,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng
72,DRH,Q3,2019,6.5,0.5,0.086,0.029,1076,12953,,,,,,0.305,,,0.4,-0.027,3.3,,,,,,,,,2.3,,0.005,,Bất động sản,Công ty Cổ phần DRH Holdings
73,DTA,Q3,2019,16.0,0.6,0.037,0.016,370,10204,,,,,,0.388,,,0.6,0.651,2.6,,,,,,,,,1.6,,0.011,,Bất động sản,Công ty Cổ phần Đệ Tam
74,DXG,Q3,2019,6.8,1.6,0.259,0.085,2239,9740,,,,,,0.323,,,0.8,0.025,3.1,,,,,,,,,1.3,,0.063,,Bất động sản,Công ty Cổ phần Tập đoàn Đất Xanh
75,LEC,Q3,2019,-88.4,1.4,-0.016,-0.005,-194,11999,,,,,,0.342,,,0.6,0.423,2.9,,,,,,,,,1.7,,0.0,,Bất động sản,Công ty Cổ phần Bất động sản Điện lực Miền Trung
76,FDC,Q3,2019,6.0,1.1,0.185,0.112,2800,15751,,,,,,0.643,,,1.8,0.095,1.6,,,,,,,,,0.6,,0.002,,Bất động sản,Công ty Cổ phần Ngoại thương và Phát triển Đầu tư Thành phố Hồ Chí Minh
77,FID,Q3,2019,-47.3,0.1,-0.003,-0.002,-25,9678,,,,,,0.899,,,8.9,-0.091,1.1,,,,,,,,,0.1,,0.0,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển Doanh nghiệp Việt Nam
78,FLC,Q3,2019,8.9,0.3,0.033,0.01,404,12656,,,,,,0.309,,,0.5,-0.156,3.2,,,,,,,,,2.2,,0.003,,Bất động sản,Công ty Cổ phần Tập đoàn FLC
79,HAR,Q3,2019,-52.3,0.3,-0.006,-0.006,-70,10976,,,,,,0.894,,,8.5,-1.634,1.1,,,,,,,,,0.1,,0.0,,Bất động sản,Công ty Cổ phần Đầu tư Thương mại Bất động sản An Dương Thảo Điền
80,HDC,Q3,2019,10.7,1.5,0.152,0.064,1378,9664,,,,,,0.377,,,0.7,0.204,2.7,,,,,,,,,1.4,,0.03,,Bất động sản,Công ty Cổ phần Phát triển Nhà Bà Rịa Vũng Tàu
81,HDG,Q3,2019,4.5,2.2,0.603,0.095,5685,11514,,,,,,0.173,,,0.3,0.138,5.8,,,,,,,,,3.1,,0.111,,Bất động sản,Công ty Cổ phần Tập đoàn Hà Đô
82,TCH,Q3,2019,32.0,2.7,0.087,0.059,612,7168,,,,,,0.59,,,1.5,0.425,1.7,,,,,,,,,0.7,,-0.022,,Bất động sản,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy
83,HPI,Q3,2019,10.1,1.6,0.149,0.042,2320,14746,,,,,,0.265,,,0.4,-0.293,3.8,,,,,,,,,2.8,,0.008,,Bất động sản,Công ty Cổ phần Khu công nghiệp Hiệp Phước
84,HLD,Q3,2019,2.1,0.5,0.268,0.125,5095,20045,,,,,,0.472,,,0.9,0.602,2.1,,,,,,,,,1.1,,-0.041,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển Bất động sản HUDLAND
85,HQC,Q3,2019,13.1,0.1,0.01,0.006,88,9057,,,,,,0.628,,,1.7,-0.014,1.6,,,,,,,,,0.6,,0.002,,Bất động sản,Công ty Cổ phần Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân
86,IDJ,Q3,2019,5.2,0.9,0.182,0.079,741,4445,,,,,,0.312,,,0.5,0.105,3.2,,,,,,,,,2.2,,0.014,,Bất động sản,Công ty Cổ phần Đầu tư IDJ Việt Nam
87,IDV,Q3,2019,5.8,2.1,0.4,0.117,4679,12843,,,,,,0.293,,,0.4,-0.006,3.4,,,,,,,,,2.4,,0.05,,Bất động sản,Công ty Cổ phần Phát triển Hạ tầng Vĩnh Phúc
88,IJC,Q3,2019,9.0,1.4,0.161,0.036,1307,8344,,,,,,0.231,,,0.3,-0.02,4.3,,,,,,,,,3.3,,0.037,,Bất động sản,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật
89,ITA,Q3,2019,17.6,0.3,0.017,0.013,185,11242,,,,,,0.78,,,3.6,-0.091,1.3,,,,,,,,,0.3,,0.006,,Bất động sản,Công ty Cổ phần Đầu tư và Công nghiệp Tân Tạo
90,ITC,Q3,2019,38.4,0.7,0.018,0.007,318,17835,,,,,,0.373,,,0.7,-0.599,2.7,,,,,,,,,1.4,,0.001,,Bất động sản,Công ty Cổ phần Đầu tư - Kinh doanh nhà
91,KAC,Q3,2019,23.8,1.1,0.049,0.028,618,13040,,,,,,0.599,,,1.5,-0.093,1.7,,,,,,,,,0.7,,-0.027,,Bất động sản,Công ty Cổ phần Đầu tư Địa ốc Khang An
92,KBC,Q3,2019,10.9,0.9,0.084,0.044,1330,16322,,,,,,0.529,,,1.4,-0.127,1.9,,,,,,,,,0.7,,-0.013,,Bất động sản,Tổng Công ty Phát triển Đô thị Kinh Bắc
93,KDH,Q3,2019,15.2,1.9,0.135,0.088,1423,11230,,,,,,0.65,,,1.9,0.162,1.5,,,,,,,,,0.5,,0.057,,Bất động sản,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền
94,LDG,Q3,2019,3.8,0.9,0.264,0.131,2814,11974,,,,,,0.49,,,1.0,-0.141,2.0,,,,,,,,,1.0,,0.055,,Bất động sản,Công ty Cổ phần Đầu tư LDG
95,LGL,Q3,2019,3.3,0.7,0.215,0.064,2679,13538,,,,,,0.398,,,0.9,-0.062,2.5,,,,,,,,,1.1,,-0.046,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển Đô thị Long Giang
96,LHG,Q3,2019,5.2,0.6,0.122,0.069,2772,22904,,,,,,0.574,,,1.4,0.042,1.7,,,,,,,,,0.7,,0.017,,Bất động sản,Công ty Cổ phần Long Hậu
97,NBB,Q3,2019,3.9,0.8,0.219,0.086,4353,21514,,,,,,0.403,,,0.7,0.257,2.5,,,,,,,,,1.5,,0.047,,Bất động sản,Công ty Cổ phần Đầu tư Năm Bảy Bảy
98,NDN,Q3,2019,11.1,1.1,0.107,0.037,923,8970,,,,,,0.299,,,0.4,-0.225,3.3,,,,,,,,,2.3,,0.018,,Bất động sản,Công ty Cổ phần Đầu tư Phát triển Nhà Đà Nẵng
99,NLG,Q3,2019,16.9,2.0,0.124,0.055,1404,12070,,,,,,0.448,,,1.3,-0.337,2.2,,,,,,,,,0.8,,0.038,,Bất động sản,Công ty Cổ phần Đầu tư Nam Long
100,NVL,Q3,2019,30.3,4.4,0.156,0.043,1534,10663,,,,,,0.276,,,0.4,-0.107,3.6,,,,,,,,,2.3,,0.015,,Bất động sản,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va
101,NTB,Q3,2019,-0.1,0.0,0.122,-0.066,-4068,-35432,,,,,,-0.736,,,-0.4,-0.232,-1.4,,,,,,,,,-2.4,,0.031,,Bất động sản,Công ty Cổ phần Đầu tư Xây dựng và Khai thác Công trình giao thông 584
102,NTC,Q3,2019,4.7,4.0,0.98,0.152,20891,25001,,,,,,0.175,,,0.2,-0.022,5.7,,,,,,,,,4.7,,-0.16,,Bất động sản,Công ty Cổ phần Khu Công nghiệp Nam Tân Uyên
103,NTL,Q3,2019,5.2,1.1,0.212,0.127,3417,17033,,,,,,0.683,,,2.2,0.008,1.5,,,,,,,,,0.5,,0.023,,Bất động sản,Công ty Cổ phần Phát triển Đô thị Từ Liêm
104,NVT,Q3,2019,33.1,2.7,0.085,0.042,244,2990,,,,,,0.507,,,3.7,2.729,2.0,,,,,,,,,0.3,,0.079,,Bất động sản,Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay
105,PDR,Q3,2019,11.8,2.2,0.201,0.059,1421,7766,,,,,,0.311,,,0.5,0.086,3.2,,,,,,,,,2.2,,0.043,,Bất động sản,Công ty Cổ phần Phát triển Bất động sản Phát Đạt
106,PIV,Q3,2019,-0.4,0.1,-0.156,-0.088,-1521,8971,,,,,,0.951,,,19.5,-0.04,1.1,,,,,,,,,0.1,,-0.002,,Bất động sản,Công ty Cổ phần PIV
107,PPI,Q3,2019,-0.2,0.2,-0.661,-0.287,-3802,3347,,,,,,0.308,,,0.4,0.183,3.3,,,,,,,,,2.3,,-0.096,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển dự án hạ tầng Thái Bình Dương
108,PTL,Q3,2019,-46.4,0.5,-0.011,-0.007,-85,7869,,,,,,0.652,,,2.0,-0.181,1.5,,,,,,,,,0.5,,0.001,,Bất động sản,Công ty Cổ phần Victory Capital
109,PV2,Q3,2019,7.9,0.5,0.066,0.063,403,6303,,,,,,0.933,,,14.0,0.107,1.1,,,,,,,,,0.1,,0.014,,Bất động sản,Công ty Cổ phần Đầu tư PV2
110,PVL,Q3,2019,3.7,0.3,0.098,0.051,438,4964,,,,,,0.558,,,1.3,0.015,1.8,,,,,,,,,0.8,,-0.007,,Bất động sản,Công ty Cổ phần Đầu tư Nhà Đất Việt
111,PVR,Q3,2019,-43.0,0.1,-0.003,-0.002,-30,9139,,,,,,0.456,,,0.8,-0.419,2.2,,,,,,,,,1.2,,-0.001,,Bất động sản,Công ty Cổ phần Đầu tư PVR Hà Nội
112,PXL,Q3,2019,30.3,0.5,0.016,0.013,161,9968,,,,,,0.852,,,5.8,0.017,1.2,,,,,,,,,0.2,,0.002,,Bất động sản,Công ty Cổ phần Đầu tư Khu Công Nghiệp Dầu khí Long Sơn
113,QCG,Q3,2019,9.7,0.3,0.033,0.011,468,14705,,,,,,0.376,,,0.6,0.389,2.7,,,,,,,,,1.6,,0.009,,Bất động sản,Công ty Cổ phần Quốc Cường Gia Lai
114,RCL,Q3,2019,17.9,0.8,0.045,0.018,776,17132,,,,,,0.358,,,0.6,-0.13,2.8,,,,,,,,,1.8,,0.003,,Bất động sản,Công ty Cổ phần Địa ốc Chợ Lớn
